2019-09-28 11:57:14,710 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=False, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=False, textrecog_features=False)
2019-09-28 11:59:00,688 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=True, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=True, textrecog_features=False)
2019-09-28 11:59:56,717 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=True, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=True, textrecog_features=False)
2019-09-28 12:08:17,502 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=True, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=True, textrecog_features=False)
2019-09-28 12:13:32,635 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=True, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=True, textrecog_features=False)
2019-09-28 12:35:14,756 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=True, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=True, textrecog_features=False)
2019-09-28 12:35:43,368 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=True, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=True, textrecog_features=False)
2019-09-28 12:36:09,253 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=True, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=True, textrecog_features=False)
2019-09-28 12:36:47,671 :: INFO :: Namespace(batch_sz=256, cuda=False, data_dir='/Users/anupmasharan/Desktop/Sem_3/11777_Multimodal/talkthewalk/scripts/data', exp_dir='./exp', exp_name='landmark_classification', fasttext_features=True, n_components=100, nearest_neighbor=False, num_epochs=100, pca=False, pool='sum', resnet_features=True, textrecog_features=False)
2019-10-01 11:58:33,850 :: INFO :: Baselines----------------------------------------------------------------------
2019-10-01 11:58:34,312 :: INFO :: All positive: 0.4119346386999399, 0.2807262569832402, 1.0
2019-10-01 11:58:34,352 :: INFO :: Random (0.5): 0.3280584552250745, 0.27404927746950347, 0.4972067039106145
2019-10-01 11:58:34,353 :: INFO :: --------------------------------------------------------------------------------
2019-10-01 12:03:11,988 :: INFO :: Train loss: 0.006241623945918279 | Train precision: 0.27054114770851817 | Train recall: 0.3010889293234132 | Valid loss: 0.004582212772220373 | Valid precision: 0.2703139374196215 | valid recall: 0.4245810055865922
2019-10-01 13:22:24,973 :: INFO :: Train loss: 0.0026314108723716947 | Train precision: 0.381802901734683 | Train recall: 0.7196013210088958 | Valid loss: 0.0044007133692502975 | Valid precision: 0.3353435042589576 | valid recall: 0.5195530726256983
2019-10-01 13:27:03,984 :: INFO :: Train loss: 0.0025699355245865497 | Train precision: 0.38679432784234175 | Train recall: 0.6994036740886127 | Valid loss: 0.00443046260625124 | Valid precision: 0.33967912475187556 | valid recall: 0.5083798882681564
2019-10-01 13:31:40,995 :: INFO :: Train loss: 0.0025257329293286676 | Train precision: 0.38214016836541703 | Train recall: 0.6795827910684717 | Valid loss: 0.0043997797183692455 | Valid precision: 0.33804447533954907 | valid recall: 0.46927374301675984
2019-10-01 13:36:15,863 :: INFO :: Train loss: 0.002485305106881814 | Train precision: 0.3939713037032691 | Train recall: 0.6640558370146737 | Valid loss: 0.004400785081088543 | Valid precision: 0.3426761759363972 | valid recall: 0.4581005586592179
2019-10-01 13:40:50,081 :: INFO :: Train loss: 0.0024217505718475765 | Train precision: 0.4031108075813217 | Train recall: 0.659953654761804 | Valid loss: 0.00441794004291296 | Valid precision: 0.34508278098143763 | valid recall: 0.46368715083798884
2019-10-01 13:45:24,701 :: INFO :: Train loss: 0.0023609848534592343 | Train precision: 0.4059920668348022 | Train recall: 0.6850111178492014 | Valid loss: 0.004419331438839436 | Valid precision: 0.3362752878152473 | valid recall: 0.46927374301675984
2019-10-01 13:50:06,448 :: INFO :: Train loss: 0.0023267247099621395 | Train precision: 0.4251869637046993 | Train recall: 0.7119762014668923 | Valid loss: 0.004426747094839811 | Valid precision: 0.33914367159898184 | valid recall: 0.47486033519553067
2019-10-01 13:54:47,508 :: INFO :: Train loss: 0.0022980072895621823 | Train precision: 0.42448771027865895 | Train recall: 0.7390810875198622 | Valid loss: 0.004433406051248312 | Valid precision: 0.3263869376425049 | valid recall: 0.49162011173184356
2019-10-01 13:59:26,878 :: INFO :: Train loss: 0.0022494401974776355 | Train precision: 0.4133886639378192 | Train recall: 0.7715047382182332 | Valid loss: 0.004408387932926416 | Valid precision: 0.3302858042346428 | valid recall: 0.48044692737430167
2019-10-01 14:04:06,856 :: INFO :: Train loss: 0.0022040464718509276 | Train precision: 0.4197128778466538 | Train recall: 0.739479715501129 | Valid loss: 0.004456348717212677 | Valid precision: 0.34511707460874747 | valid recall: 0.46927374301675984
2019-10-01 14:08:44,836 :: INFO :: Train loss: 0.0021701742866143737 | Train precision: 0.4263779380726151 | Train recall: 0.7171180641799396 | Valid loss: 0.004542089533060789 | Valid precision: 0.34266383091556574 | valid recall: 0.43575418994413406
2019-10-01 14:13:22,839 :: INFO :: Train loss: 0.002145808607762315 | Train precision: 0.43984625543473543 | Train recall: 0.7096758370474362 | Valid loss: 0.00464621651917696 | Valid precision: 0.35268793306406954 | valid recall: 0.45251396648044695
2019-10-01 14:18:02,852 :: INFO :: Train loss: 0.002107592722036175 | Train precision: 0.4383930586874404 | Train recall: 0.7072133264155951 | Valid loss: 0.004703272599726915 | Valid precision: 0.34539020360558176 | valid recall: 0.46368715083798884
2019-10-01 14:22:41,388 :: INFO :: Train loss: 0.0020746378271274037 | Train precision: 0.44938490369030326 | Train recall: 0.7368920234009606 | Valid loss: 0.0047118524089455605 | Valid precision: 0.3430867229401589 | valid recall: 0.47486033519553067
2019-10-01 14:27:21,933 :: INFO :: Train loss: 0.0020418498645891846 | Train precision: 0.4407322903686105 | Train recall: 0.7493919160909271 | Valid loss: 0.004687394015491009 | Valid precision: 0.33713460997602823 | valid recall: 0.48044692737430167
2019-10-01 14:31:59,136 :: INFO :: Train loss: 0.0020140125104178164 | Train precision: 0.43847417298891805 | Train recall: 0.7543329691525072 | Valid loss: 0.004628023598343134 | Valid precision: 0.3296626933203936 | valid recall: 0.47486033519553067
2019-10-01 14:36:35,781 :: INFO :: Train loss: 0.0019819064824313846 | Train precision: 0.43935173012775297 | Train recall: 0.7618325208624104 | Valid loss: 0.004598249215632677 | Valid precision: 0.34144315750461 | valid recall: 0.4581005586592179
2019-10-01 14:41:05,636 :: INFO :: Train loss: 0.0019599928967078627 | Train precision: 0.4545401178080251 | Train recall: 0.7543329691525072 | Valid loss: 0.004634133540093899 | Valid precision: 0.33787064890416846 | valid recall: 0.4189944134078212
2019-10-01 14:49:27,239 :: INFO :: Train loss: 0.0019408891255938516 | Train precision: 0.46762718902518247 | Train recall: 0.7494125937181313 | Valid loss: 0.004727120511233807 | Valid precision: 0.34259963996527854 | valid recall: 0.441340782122905
2019-10-01 14:54:05,679 :: INFO :: Train loss: 0.0019072247081023362 | Train precision: 0.4712916421558757 | Train recall: 0.7568101282951212 | Valid loss: 0.004819782916456461 | Valid precision: 0.3442034940468737 | valid recall: 0.46927374301675984
2019-10-01 14:58:42,399 :: INFO :: Train loss: 0.0018816142626221955 | Train precision: 0.4642794226639385 | Train recall: 0.7492537313432835 | Valid loss: 0.004909631330519915 | Valid precision: 0.3461601498529589 | valid recall: 0.48044692737430167
2019-10-01 15:03:18,150 :: INFO :: Train loss: 0.001864514821305026 | Train precision: 0.4687419866812723 | Train recall: 0.7568105680711674 | Valid loss: 0.004928431939333677 | Valid precision: 0.342258655874507 | valid recall: 0.45251396648044695
2019-10-01 15:07:56,955 :: INFO :: Train loss: 0.0018377335929340615 | Train precision: 0.48136386581885615 | Train recall: 0.7668183317405682 | Valid loss: 0.004904567264020443 | Valid precision: 0.33536645024396544 | valid recall: 0.4245810055865922
2019-10-01 15:12:21,047 :: INFO :: Train loss: 0.001815574283269954 | Train precision: 0.48901443719012766 | Train recall: 0.7741543507244204 | Valid loss: 0.004893681965768337 | Valid precision: 0.3343807896487567 | valid recall: 0.4301675977653631
2019-10-01 15:16:51,131 :: INFO :: Train loss: 0.0018003021196471814 | Train precision: 0.4922688033882114 | Train recall: 0.7889811780150494 | Valid loss: 0.00488066952675581 | Valid precision: 0.3374021446756448 | valid recall: 0.49162011173184356
2019-10-01 15:21:18,731 :: INFO :: Train loss: 0.0017764494951199932 | Train precision: 0.48054382191332345 | Train recall: 0.8089278429726208 | Valid loss: 0.004900191444903612 | Valid precision: 0.3349075490019826 | valid recall: 0.4860335195530726
2019-10-01 15:25:51,083 :: INFO :: Train loss: 0.0017517113256431424 | Train precision: 0.4853260312688067 | Train recall: 0.788332204035234 | Valid loss: 0.004933753050863743 | Valid precision: 0.3480943533206009 | valid recall: 0.43575418994413406
2019-10-01 15:31:06,656 :: INFO :: Train loss: 0.00173608012876675 | Train precision: 0.4976650315235043 | Train recall: 0.7617161269588899 | Valid loss: 0.004968366585671902 | Valid precision: 0.35345648613805036 | valid recall: 0.40782122905027934
2019-10-01 15:39:27,029 :: INFO :: Train loss: 0.001720548864242803 | Train precision: 0.508562718824655 | Train recall: 0.7468264506144127 | Valid loss: 0.004984227009117603 | Valid precision: 0.3490181842235038 | valid recall: 0.4245810055865922
2019-10-01 16:18:25,180 :: INFO :: Train loss: 0.0016962695619590657 | Train precision: 0.5039949574998778 | Train recall: 0.769485478658045 | Valid loss: 0.005021420307457447 | Valid precision: 0.34038188721523827 | valid recall: 0.45251396648044695
2019-10-01 16:29:37,496 :: INFO :: Train loss: 0.0016758888635841995 | Train precision: 0.5004793125181466 | Train recall: 0.8142061967666608 | Valid loss: 0.005069087725132704 | Valid precision: 0.3308258025406434 | valid recall: 0.46927374301675984
2019-10-01 16:34:35,374 :: INFO :: Train loss: 0.0016621123476088355 | Train precision: 0.5036581034557591 | Train recall: 0.8191077878091154 | Valid loss: 0.005103080067783594 | Valid precision: 0.34923819588959115 | valid recall: 0.45251396648044695
2019-10-01 16:38:48,360 :: INFO :: Train loss: 0.0016478999966717104 | Train precision: 0.519368837152344 | Train recall: 0.8163917582352298 | Valid loss: 0.0051384721882641315 | Valid precision: 0.34842716418508285 | valid recall: 0.441340782122905
2019-10-01 16:43:06,640 :: INFO :: Train loss: 0.0016286039158471466 | Train precision: 0.5176383513790324 | Train recall: 0.8063702777531723 | Valid loss: 0.005163473077118397 | Valid precision: 0.35000189997667847 | valid recall: 0.446927374301676
2019-10-01 16:47:24,289 :: INFO :: Train loss: 0.0016108281387150595 | Train precision: 0.5099401679649749 | Train recall: 0.8090075268744705 | Valid loss: 0.005221591796725988 | Valid precision: 0.3405849989051436 | valid recall: 0.4581005586592179
2019-10-01 16:51:44,849 :: INFO :: Train loss: 0.001592886382137838 | Train precision: 0.5078314081962089 | Train recall: 0.8263279855889989 | Valid loss: 0.00523240165784955 | Valid precision: 0.3405916151765118 | valid recall: 0.4581005586592179
2019-10-01 16:56:32,541 :: INFO :: Train loss: 0.0015793485115714295 | Train precision: 0.5198734758764973 | Train recall: 0.8182008321340374 | Valid loss: 0.005239350721240044 | Valid precision: 0.35165380863704887 | valid recall: 0.4301675977653631
2019-10-01 17:00:53,695 :: INFO :: Train loss: 0.001563875154668907 | Train precision: 0.527863111408256 | Train recall: 0.7888769212357457 | Valid loss: 0.005223989021033049 | Valid precision: 0.345456683937758 | valid recall: 0.39664804469273746
2019-10-01 17:05:06,512 :: INFO :: Train loss: 0.00154834016005403 | Train precision: 0.5357076780656743 | Train recall: 0.7938571354725029 | Valid loss: 0.005243415478616953 | Valid precision: 0.34953586140736975 | valid recall: 0.43575418994413406
2019-10-01 17:09:23,105 :: INFO :: Train loss: 0.0015341632929870609 | Train precision: 0.5261118529832378 | Train recall: 0.8363096753232268 | Valid loss: 0.005293622147291899 | Valid precision: 0.33660893964655986 | valid recall: 0.4581005586592179
2019-10-01 17:13:44,818 :: INFO :: Train loss: 0.0015210635100788984 | Train precision: 0.520858618660527 | Train recall: 0.8558137149305021 | Valid loss: 0.005365047138184309 | Valid precision: 0.3380553761856162 | valid recall: 0.45251396648044695
2019-10-01 17:18:13,790 :: INFO :: Train loss: 0.0015085937704929372 | Train precision: 0.5342632375096459 | Train recall: 0.8586817518805949 | Valid loss: 0.005421775858849287 | Valid precision: 0.3475324488430499 | valid recall: 0.43575418994413406
2019-10-01 17:22:30,985 :: INFO :: Train loss: 0.001493444841489503 | Train precision: 0.5477896922151024 | Train recall: 0.8290813971380213 | Valid loss: 0.005393136292695999 | Valid precision: 0.34918549062342347 | valid recall: 0.40782122905027934
2019-10-01 17:26:53,486 :: INFO :: Train loss: 0.0014799496233367274 | Train precision: 0.5539945713665362 | Train recall: 0.8163691265940455 | Valid loss: 0.0053689563646912575 | Valid precision: 0.35209443381587924 | valid recall: 0.43575418994413406
2019-10-01 17:31:05,540 :: INFO :: Train loss: 0.0014672083768167907 | Train precision: 0.5386140734815859 | Train recall: 0.831209458488029 | Valid loss: 0.005381520837545395 | Valid precision: 0.3248415198754903 | valid recall: 0.441340782122905
2019-10-01 17:35:22,313 :: INFO :: Train loss: 0.0014550574123859406 | Train precision: 0.5335365650790284 | Train recall: 0.8761484672855653 | Valid loss: 0.005432111211121082 | Valid precision: 0.324099710474463 | valid recall: 0.43575418994413406
2019-10-01 17:39:41,020 :: INFO :: Train loss: 0.0014430216235137476 | Train precision: 0.5399514694710839 | Train recall: 0.8562859178449181 | Valid loss: 0.005517158191651106 | Valid precision: 0.3414551982521266 | valid recall: 0.4245810055865922
2019-10-01 17:43:54,710 :: INFO :: Train loss: 0.0014318745348064863 | Train precision: 0.5571369247320559 | Train recall: 0.8361765057872151 | Valid loss: 0.00558201689273119 | Valid precision: 0.34247295043916554 | valid recall: 0.4189944134078212
2019-10-01 17:48:11,072 :: INFO :: Train loss: 0.0014215773259548797 | Train precision: 0.5645391761848427 | Train recall: 0.8311386504666931 | Valid loss: 0.00558170722797513 | Valid precision: 0.34355414211823543 | valid recall: 0.4189944134078212
2019-10-01 17:52:35,823 :: INFO :: Train loss: 0.0014069926020084428 | Train precision: 0.5612044504737156 | Train recall: 0.8383492835023548 | Valid loss: 0.0055299075320363045 | Valid precision: 0.3512107037970833 | valid recall: 0.43575418994413406
2019-10-01 18:36:34,733 :: INFO :: Train loss: 0.0013969877360331029 | Train precision: 0.555837201427854 | Train recall: 0.8486202030496648 | Valid loss: 0.005477759055793285 | Valid precision: 0.34239602731222846 | valid recall: 0.43575418994413406
2019-10-01 20:48:26,490 :: INFO :: Train loss: 0.0013888884856624855 | Train precision: 0.5544218978882324 | Train recall: 0.8560664390857698 | Valid loss: 0.0055062491446733475 | Valid precision: 0.33277867605481337 | valid recall: 0.441340782122905
2019-10-01 23:59:38,812 :: INFO :: Train loss: 0.0013752765341460244 | Train precision: 0.5530805324447451 | Train recall: 0.8686614294130705 | Valid loss: 0.005630659870803356 | Valid precision: 0.34062143446230336 | valid recall: 0.441340782122905
2019-10-02 00:04:32,691 :: INFO :: Train loss: 0.0013630507674701896 | Train precision: 0.5616215892448746 | Train recall: 0.8710951176813849 | Valid loss: 0.005747424904257059 | Valid precision: 0.3406673555950498 | valid recall: 0.41340782122905034
2019-10-02 00:09:34,946 :: INFO :: Train loss: 0.0013562244370330086 | Train precision: 0.572492239198082 | Train recall: 0.8389464623240489 | Valid loss: 0.0058126854710280895 | Valid precision: 0.3446097744477149 | valid recall: 0.4189944134078212
2019-10-02 00:14:35,453 :: INFO :: Train loss: 0.0013460932196281159 | Train precision: 0.5767752698135369 | Train recall: 0.8484417682230662 | Valid loss: 0.005803203210234642 | Valid precision: 0.34404119586121806 | valid recall: 0.441340782122905
2019-10-02 00:19:33,943 :: INFO :: Train loss: 0.0013370513003895578 | Train precision: 0.5725755573633934 | Train recall: 0.866041964429184 | Valid loss: 0.005757943261414766 | Valid precision: 0.3364091253735128 | valid recall: 0.441340782122905
2019-10-02 00:24:31,307 :: INFO :: Train loss: 0.0013272260980603775 | Train precision: 0.5614925756861409 | Train recall: 0.8781453556957481 | Valid loss: 0.005717352498322725 | Valid precision: 0.33966456770771736 | valid recall: 0.441340782122905
2019-10-02 00:29:27,292 :: INFO :: Train loss: 0.0013189449829539074 | Train precision: 0.5674876357370379 | Train recall: 0.8609225084786905 | Valid loss: 0.005718621425330639 | Valid precision: 0.34612909511772927 | valid recall: 0.4245810055865922
2019-10-02 00:34:21,531 :: INFO :: Train loss: 0.0013056353944324956 | Train precision: 0.5874356230823461 | Train recall: 0.8462068227825728 | Valid loss: 0.005775010213255882 | Valid precision: 0.3400058992688295 | valid recall: 0.4245810055865922
2019-10-02 00:39:18,007 :: INFO :: Train loss: 0.001299707665463391 | Train precision: 0.5743722113188758 | Train recall: 0.8684920594057949 | Valid loss: 0.005858230404555798 | Valid precision: 0.33740915991040443 | valid recall: 0.441340782122905
2019-10-02 00:44:17,866 :: INFO :: Train loss: 0.0012898827979782807 | Train precision: 0.5722954880565475 | Train recall: 0.8908130813149211 | Valid loss: 0.005891790613532066 | Valid precision: 0.33987193829674966 | valid recall: 0.441340782122905
2019-10-02 00:48:56,905 :: INFO :: Train loss: 0.0012801030036254028 | Train precision: 0.5806094782789691 | Train recall: 0.8784101536032075 | Valid loss: 0.005919585470110178 | Valid precision: 0.3367586061116806 | valid recall: 0.41340782122905034
2019-10-02 00:53:33,729 :: INFO :: Train loss: 0.0012719587509318726 | Train precision: 0.599356958730168 | Train recall: 0.8533218975068307 | Valid loss: 0.00590541772544384 | Valid precision: 0.33631671439982896 | valid recall: 0.4189944134078212
2019-10-02 01:35:27,898 :: INFO :: Train loss: 0.0012649964762025886 | Train precision: 0.5982515009300883 | Train recall: 0.8709753162347513 | Valid loss: 0.005919877905398607 | Valid precision: 0.3246122911289191 | valid recall: 0.43575418994413406
2019-10-02 01:42:05,484 :: INFO :: Train loss: 0.001256471276571302 | Train precision: 0.5800536880761866 | Train recall: 0.8761374645111073 | Valid loss: 0.005906031932681799 | Valid precision: 0.3325381248314244 | valid recall: 0.43575418994413406
2019-10-02 01:47:12,334 :: INFO :: Train loss: 0.0012480354791065467 | Train precision: 0.5813195084943964 | Train recall: 0.8808385742806332 | Valid loss: 0.005945645272731781 | Valid precision: 0.3470193106927014 | valid recall: 0.4245810055865922
2019-10-02 01:52:39,239 :: INFO :: Train loss: 0.0012368597006233236 | Train precision: 0.5894456505316135 | Train recall: 0.8762065958865467 | Valid loss: 0.0060019344091415405 | Valid precision: 0.3420324535626073 | valid recall: 0.43575418994413406
2019-10-02 01:58:10,609 :: INFO :: Train loss: 0.0012299386465192302 | Train precision: 0.601564516687631 | Train recall: 0.9007763673113841 | Valid loss: 0.006046670954674482 | Valid precision: 0.3326688188728031 | valid recall: 0.43575418994413406
2019-10-02 02:03:43,130 :: INFO :: Train loss: 0.001224117581588552 | Train precision: 0.5965883437351717 | Train recall: 0.8979569506419791 | Valid loss: 0.006031023804098368 | Valid precision: 0.34291077637446354 | valid recall: 0.4189944134078212
